SRR11836765	NC_001859.1	7414	1	0
SRR11836765	NC_063268.1	134896	0	0
SRR11836765	NC_027199.1	20261	0	0
SRR11836765	NC_002161.1	15456	35	0
SRR11836765	NC_038303.1	7245	0	0
SRR11836765	NC_010354.1	7525	29	0
SRR11836765	NC_038272.1	15140	0	0
SRR11836765	NC_001461.1	12573	0	0
SRR11836765	NC_039237.1	12513	0	0
SRR11836765	NC_012812.1	12337	0	0
SRR11836765	NC_026953.1	2319	38	0
SRR11836765	NC_026956.1	2262	4	0
SRR11836765	NC_026948.1	2133	18	0
SRR11836765	NC_026952.1	1995	0	0
SRR11836765	NC_026949.1	1659	14	0
SRR11836765	NC_026950.1	1164	4	0
SRR11836765	NC_026951.1	760	0	0
SRR11836765	NC_030402.1	5224	0	0
SRR11836765	NC_034245.1	7253	0	0
SRR11836765	NC_038898.1	5105	0	0
SRR11836765	Unmapped	0	0	345268
SRR11836766	NC_003045.1	31028	29	0
SRR11836766	NC_001859.1	7414	0	0
SRR11836766	NC_063268.1	134896	0	0
SRR11836766	NC_027199.1	20261	0	0
SRR11836766	NC_002161.1	15456	0	0
SRR11836766	NC_038303.1	7245	0	0
SRR11836766	NC_010354.1	7525	0	0
SRR11836766	NC_038272.1	15140	0	0
SRR11836766	NC_001461.1	12573	0	0
SRR11836766	NC_039237.1	12513	0	0
SRR11836766	NC_012812.1	12337	0	0
SRR11836766	NC_026953.1	2319	0	0
SRR11836766	NC_026956.1	2262	0	0
SRR11836766	NC_026948.1	2133	0	0
SRR11836766	NC_026952.1	1995	0	0
SRR11836766	NC_026949.1	1659	0	0
SRR11836766	NC_026950.1	1164	0	0
SRR11836766	NC_026951.1	760	0	0
SRR11836766	NC_030402.1	5224	0	0
SRR11836766	NC_034245.1	7253	0	0
SRR11836766	NC_038898.1	5105	0	0
SRR11836766	Unmapped	0	0	453442
SRR11836767	NC_003045.1	31028	71	0
SRR11836767	NC_001859.1	7414	0	0
SRR11836767	NC_063268.1	134896	0	0
SRR11836767	NC_027199.1	20261	0	0
SRR11836767	NC_002161.1	15456	0	0
SRR11836767	NC_038303.1	7245	0	0
SRR11836767	NC_010354.1	7525	26	0
SRR11836767	NC_038272.1	15140	0	0
SRR11836767	NC_001461.1	12573	0	0
SRR11836767	NC_039237.1	12513	0	0
SRR11836767	NC_012812.1	12337	0	0
SRR11836767	NC_026953.1	2319	3934	0
SRR11836767	NC_026956.1	2262	2703	0
SRR11836767	NC_026948.1	2133	2171	0
SRR11836767	NC_026952.1	1995	749	0
SRR11836767	NC_026949.1	1659	2336	0
SRR11836767	NC_026950.1	1164	2406	0
SRR11836767	NC_026951.1	760	192	0
SRR11836767	NC_030402.1	5224	0	0
SRR11836767	NC_034245.1	7253	0	0
SRR11836767	NC_038898.1	5105	0	0
SRR11836767	Unmapped	0	0	147668
SRR11836768	NC_003045.1	31028	55	0
SRR11836768	NC_001859.1	7414	0	0
SRR11836768	NC_063268.1	134896	0	0
SRR11836768	NC_027199.1	20261	0	0
SRR11836768	NC_002161.1	15456	0	0
SRR11836768	NC_038303.1	7245	0	0
SRR11836768	NC_010354.1	7525	25	0
SRR11836768	NC_038272.1	15140	0	0
SRR11836768	NC_001461.1	12573	0	0
SRR11836768	NC_039237.1	12513	0	0
SRR11836768	NC_012812.1	12337	0	0
SRR11836768	NC_026953.1	2319	6	0
SRR11836768	NC_026956.1	2262	6	0
SRR11836768	NC_026948.1	2133	11	0
SRR11836768	NC_026952.1	1995	0	0
SRR11836768	NC_026949.1	1659	8	0
SRR11836768	NC_026950.1	1164	5	0
SRR11836768	NC_026951.1	760	0	0
SRR11836768	NC_030402.1	5224	0	0
SRR11836768	NC_034245.1	7253	0	0
SRR11836768	NC_038898.1	5105	0	0
SRR11836768	Unmapped	0	0	146410
SRR11836769	NC_003045.1	31028	2399	0
SRR11836769	NC_001859.1	7414	6	0
SRR11836769	NC_063268.1	134896	0	0
SRR11836769	NC_027199.1	20261	0	0
SRR11836769	NC_002161.1	15456	0	0
SRR11836769	NC_038303.1	7245	0	0
SRR11836769	NC_010354.1	7525	25	0
SRR11836769	NC_038272.1	15140	0	0
SRR11836769	NC_001461.1	12573	0	0
SRR11836769	NC_039237.1	12513	0	0
SRR11836769	NC_012812.1	12337	0	0
SRR11836769	NC_026953.1	2319	4	0
SRR11836769	NC_026956.1	2262	3	0
SRR11836769	NC_026948.1	2133	6	0
SRR11836769	NC_026952.1	1995	0	0
SRR11836769	NC_026949.1	1659	4	0
SRR11836769	NC_026950.1	1164	6	0
SRR11836769	NC_026951.1	760	1	0
SRR11836769	NC_030402.1	5224	0	0
SRR11836769	NC_034245.1	7253	0	0
SRR11836769	NC_038898.1	5105	0	0
SRR11836769	Unmapped	0	0	150510
SRR11836770	NC_003045.1	31028	64	0
SRR11836770	NC_001859.1	7414	2	0
SRR11836770	NC_063268.1	134896	0	0
SRR11836770	NC_027199.1	20261	0	0
SRR11836770	NC_002161.1	15456	0	0
SRR11836770	NC_038303.1	7245	0	0
SRR11836770	NC_010354.1	7525	39	0
SRR11836770	NC_038272.1	15140	0	0
SRR11836770	NC_001461.1	12573	0	0
SRR11836770	NC_039237.1	12513	0	0
SRR11836770	NC_012812.1	12337	0	0
SRR11836770	NC_026953.1	2319	7	0
SRR11836770	NC_026956.1	2262	9	0
SRR11836770	NC_026948.1	2133	8	0
SRR11836770	NC_026952.1	1995	3	0
SRR11836770	NC_026949.1	1659	4	0
SRR11836770	NC_026950.1	1164	6	0
SRR11836770	NC_026951.1	760	0	0
SRR11836770	NC_030402.1	5224	0	0
SRR11836770	NC_034245.1	7253	0	0
SRR11836770	NC_038898.1	5105	0	0
SRR11836770	Unmapped	0	0	168898
SRR11836771	NC_003045.1	31028	24340	0
SRR11836771	NC_001859.1	7414	687	0
SRR11836771	NC_063268.1	134896	0	0
SRR11836771	NC_027199.1	20261	0	0
SRR11836771	NC_002161.1	15456	0	0
SRR11836771	NC_038303.1	7245	0	0
SRR11836771	NC_010354.1	7525	6664	0
SRR11836771	NC_038272.1	15140	0	0
SRR11836771	NC_001461.1	12573	0	0
SRR11836771	NC_039237.1	12513	0	0
SRR11836771	NC_012812.1	12337	0	0
SRR11836771	NC_026953.1	2319	4	0
SRR11836771	NC_026956.1	2262	6	0
SRR11836771	NC_026948.1	2133	7	0
SRR11836771	NC_026952.1	1995	1	0
SRR11836771	NC_026949.1	1659	8	0
SRR11836771	NC_026950.1	1164	6	0
SRR11836771	NC_026951.1	760	0	0
SRR11836771	NC_030402.1	5224	0	0
SRR11836771	NC_034245.1	7253	0	0
SRR11836771	NC_038898.1	5105	0	0
SRR11836771	Unmapped	0	0	107422
SRR11836772	NC_003045.1	31028	184	0
SRR11836772	NC_001859.1	7414	2	0
SRR11836772	NC_063268.1	134896	0	0
SRR11836772	NC_027199.1	20261	0	0
SRR11836772	NC_002161.1	15456	0	0
SRR11836772	NC_038303.1	7245	0	0
SRR11836772	NC_010354.1	7525	49	0
SRR11836772	NC_038272.1	15140	0	0
SRR11836772	NC_001461.1	12573	0	0
SRR11836772	NC_039237.1	12513	0	0
SRR11836772	NC_012812.1	12337	0	0
SRR11836772	NC_026953.1	2319	25	0
SRR11836772	NC_026956.1	2262	4	0
SRR11836772	NC_026948.1	2133	7	0
SRR11836772	NC_026952.1	1995	3	0
SRR11836772	NC_026949.1	1659	9	0
SRR11836772	NC_026950.1	1164	6	0
SRR11836772	NC_026951.1	760	2	0
SRR11836772	NC_030402.1	5224	0	0
SRR11836772	NC_034245.1	7253	0	0
SRR11836772	NC_038898.1	5105	0	0
SRR11836772	Unmapped	0	0	201237
SRR11836773	NC_003045.1	31028	85	0
SRR11836773	NC_001859.1	7414	2	0
SRR11836773	NC_063268.1	134896	0	0
SRR11836773	NC_027199.1	20261	0	0
SRR11836773	NC_002161.1	15456	0	0
SRR11836773	NC_038303.1	7245	0	0
SRR11836773	NC_010354.1	7525	32	0
SRR11836773	NC_038272.1	15140	0	0
SRR11836773	NC_001461.1	12573	0	0
SRR11836773	NC_039237.1	12513	0	0
SRR11836773	NC_012812.1	12337	0	0
SRR11836773	NC_026953.1	2319	13	0
SRR11836773	NC_026956.1	2262	12	0
SRR11836773	NC_026948.1	2133	3	0
SRR11836773	NC_026952.1	1995	2	0
SRR11836773	NC_026949.1	1659	7	0
SRR11836773	NC_026950.1	1164	8	0
SRR11836773	NC_026951.1	760	0	0
SRR11836773	NC_030402.1	5224	0	0
SRR11836773	NC_034245.1	7253	0	0
SRR11836773	NC_038898.1	5105	0	0
SRR11836773	Unmapped	0	0	220617
SRR11836774	NC_003045.1	31028	71	0
SRR11836774	NC_001859.1	7414	2	0
SRR11836774	NC_063268.1	134896	0	0
SRR11836774	NC_027199.1	20261	0	0
SRR11836774	NC_002161.1	15456	0	0
SRR11836774	NC_038303.1	7245	0	0
SRR11836774	NC_010354.1	7525	2519	0
SRR11836774	NC_038272.1	15140	0	0
SRR11836774	NC_001461.1	12573	0	0
SRR11836774	NC_039237.1	12513	0	0
SRR11836774	NC_012812.1	12337	0	0
SRR11836774	NC_026953.1	2319	15	0
SRR11836774	NC_026956.1	2262	10	0
SRR11836774	NC_026948.1	2133	5	0
SRR11836774	NC_026952.1	1995	3	0
SRR11836774	NC_026949.1	1659	7	0
SRR11836774	NC_026950.1	1164	8	0
SRR11836774	NC_026951.1	760	1	0
SRR11836774	NC_030402.1	5224	0	0
SRR11836774	NC_034245.1	7253	0	0
SRR11836774	NC_038898.1	5105	0	0
SRR11836774	Unmapped	0	0	85954
SRR11836775	NC_003045.1	31028	64	0
SRR11836775	NC_001859.1	7414	0	0
SRR11836775	NC_063268.1	134896	0	0
SRR11836775	NC_027199.1	20261	0	0
SRR11836775	NC_002161.1	15456	0	0
SRR11836775	NC_038303.1	7245	0	0
SRR11836775	NC_010354.1	7525	36	0
SRR11836775	NC_038272.1	15140	0	0
SRR11836775	NC_001461.1	12573	0	0
SRR11836775	NC_039237.1	12513	0	0
SRR11836775	NC_012812.1	12337	0	0
SRR11836775	NC_026953.1	2319	13	0
SRR11836775	NC_026956.1	2262	5	0
SRR11836775	NC_026948.1	2133	7	0
SRR11836775	NC_026952.1	1995	0	0
SRR11836775	NC_026949.1	1659	5	0
SRR11836775	NC_026950.1	1164	11	0
SRR11836775	NC_026951.1	760	0	0
SRR11836775	NC_030402.1	5224	0	0
SRR11836775	NC_034245.1	7253	0	0
SRR11836775	NC_038898.1	5105	0	0
SRR11836775	Unmapped	0	0	70664
SRR11836776	NC_003045.1	31028	86	0
SRR11836776	NC_001859.1	7414	3	0
SRR11836776	NC_063268.1	134896	0	0
SRR11836776	NC_027199.1	20261	0	0
SRR11836776	NC_002161.1	15456	0	0
SRR11836776	NC_038303.1	7245	0	0
SRR11836776	NC_010354.1	7525	80	0
SRR11836776	NC_038272.1	15140	0	0
SRR11836776	NC_001461.1	12573	0	0
SRR11836776	NC_039237.1	12513	0	0
SRR11836776	NC_012812.1	12337	0	0
SRR11836776	NC_026953.1	2319	15	0
SRR11836776	NC_026956.1	2262	13	0
SRR11836776	NC_026948.1	2133	7	0
SRR11836776	NC_026952.1	1995	3	0
SRR11836776	NC_026949.1	1659	4	0
SRR11836776	NC_026950.1	1164	11	0
SRR11836776	NC_026951.1	760	0	0
SRR11836776	NC_030402.1	5224	0	0
SRR11836776	NC_034245.1	7253	0	0
SRR11836776	NC_038898.1	5105	0	0
SRR11836776	Unmapped	0	0	107624
SRR11836777	NC_003045.1	31028	40	0
SRR11836777	NC_001859.1	7414	0	0
SRR11836777	NC_063268.1	134896	0	0
SRR11836777	NC_027199.1	20261	0	0
SRR11836777	NC_002161.1	15456	0	0
SRR11836777	NC_038303.1	7245	0	0
SRR11836777	NC_010354.1	7525	2	0
SRR11836777	NC_038272.1	15140	0	0
SRR11836777	NC_001461.1	12573	0	0
SRR11836777	NC_039237.1	12513	0	0
SRR11836777	NC_012812.1	12337	0	0
SRR11836777	NC_026953.1	2319	0	0
SRR11836777	NC_026956.1	2262	0	0
SRR11836777	NC_026948.1	2133	0	0
SRR11836777	NC_026952.1	1995	0	0
SRR11836777	NC_026949.1	1659	0	0
SRR11836777	NC_026950.1	1164	0	0
SRR11836777	NC_026951.1	760	0	0
SRR11836777	NC_030402.1	5224	0	0
SRR11836777	NC_034245.1	7253	0	0
SRR11836777	NC_038898.1	5105	0	0
SRR11836777	Unmapped	0	0	407319
SRR11836778	NC_003045.1	31028	3	0
SRR11836778	NC_001859.1	7414	0	0
SRR11836778	NC_063268.1	134896	0	0
SRR11836778	NC_027199.1	20261	0	0
SRR11836778	NC_002161.1	15456	0	0
SRR11836778	NC_038303.1	7245	0	0
SRR11836778	NC_010354.1	7525	133	0
SRR11836778	NC_038272.1	15140	0	0
SRR11836778	NC_001461.1	12573	0	0
SRR11836778	NC_039237.1	12513	0	0
SRR11836778	NC_012812.1	12337	0	0
SRR11836778	NC_026953.1	2319	0	0
SRR11836778	NC_026956.1	2262	0	0
SRR11836778	NC_026948.1	2133	0	0
SRR11836778	NC_026952.1	1995	0	0
SRR11836778	NC_026949.1	1659	0	0
SRR11836778	NC_026950.1	1164	0	0
SRR11836778	NC_026951.1	760	0	0
SRR11836778	NC_030402.1	5224	0	0
SRR11836778	NC_034245.1	7253	0	0
SRR11836778	NC_038898.1	5105	0	0
SRR11836778	Unmapped	0	0	582740
SRR11836779	NC_003045.1	31028	0	0
SRR11836779	NC_001859.1	7414	0	0
SRR11836779	NC_063268.1	134896	0	0
SRR11836779	NC_027199.1	20261	0	0
SRR11836779	NC_002161.1	15456	0	0
SRR11836779	NC_038303.1	7245	0	0
SRR11836779	NC_010354.1	7525	56	0
SRR11836779	NC_038272.1	15140	0	0
SRR11836779	NC_001461.1	12573	0	0
SRR11836779	NC_039237.1	12513	0	0
SRR11836779	NC_012812.1	12337	0	0
SRR11836779	NC_026953.1	2319	0	0
SRR11836779	NC_026956.1	2262	0	0
SRR11836779	NC_026948.1	2133	0	0
SRR11836779	NC_026952.1	1995	0	0
SRR11836779	NC_026949.1	1659	0	0
SRR11836779	NC_026950.1	1164	0	0
SRR11836779	NC_026951.1	760	0	0
SRR11836779	NC_030402.1	5224	0	0
SRR11836779	NC_034245.1	7253	0	0
SRR11836779	NC_038898.1	5105	0	0
SRR11836779	Unmapped	0	0	518209
SRR11836780	NC_003045.1	31028	265	0
SRR11836780	NC_001859.1	7414	0	0
SRR11836780	NC_063268.1	134896	0	0
SRR11836780	NC_027199.1	20261	0	0
SRR11836780	NC_002161.1	15456	0	0
SRR11836780	NC_038303.1	7245	0	0
SRR11836780	NC_010354.1	7525	233	0
SRR11836780	NC_038272.1	15140	0	0
SRR11836780	NC_001461.1	12573	0	0
SRR11836780	NC_039237.1	12513	0	0
SRR11836780	NC_012812.1	12337	0	0
SRR11836780	NC_026953.1	2319	0	0
SRR11836780	NC_026956.1	2262	0	0
SRR11836780	NC_026948.1	2133	0	0
SRR11836780	NC_026952.1	1995	0	0
SRR11836780	NC_026949.1	1659	0	0
SRR11836780	NC_026950.1	1164	0	0
SRR11836780	NC_026951.1	760	0	0
SRR11836780	NC_030402.1	5224	0	0
SRR11836780	NC_034245.1	7253	0	0
SRR11836780	NC_038898.1	5105	0	0
SRR11836780	Unmapped	0	0	572622
SRR11836781	NC_003045.1	31028	1	0
SRR11836781	NC_001859.1	7414	0	0
SRR11836781	NC_063268.1	134896	0	0
SRR11836781	NC_027199.1	20261	0	0
SRR11836781	NC_002161.1	15456	0	0
SRR11836781	NC_038303.1	7245	0	0
SRR11836781	NC_010354.1	7525	846	0
SRR11836781	NC_038272.1	15140	0	0
SRR11836781	NC_001461.1	12573	0	0
SRR11836781	NC_039237.1	12513	0	0
SRR11836781	NC_012812.1	12337	0	0
SRR11836781	NC_026953.1	2319	0	0
SRR11836781	NC_026956.1	2262	0	0
SRR11836781	NC_026948.1	2133	0	0
SRR11836781	NC_026952.1	1995	0	0
SRR11836781	NC_026949.1	1659	0	0
SRR11836781	NC_026950.1	1164	0	0
SRR11836781	NC_026951.1	760	0	0
SRR11836781	NC_030402.1	5224	0	0
SRR11836781	NC_034245.1	7253	0	0
SRR11836781	NC_038898.1	5105	0	0
SRR11836781	Unmapped	0	0	542865
SRR11836782	NC_003045.1	31028	1	0
SRR11836782	NC_001859.1	7414	0	0
SRR11836782	NC_063268.1	134896	0	0
SRR11836782	NC_027199.1	20261	0	0
SRR11836782	NC_002161.1	15456	0	0
SRR11836782	NC_038303.1	7245	0	0
SRR11836782	NC_010354.1	7525	13969	0
SRR11836782	NC_038272.1	15140	0	0
SRR11836782	NC_001461.1	12573	0	0
SRR11836782	NC_039237.1	12513	0	0
SRR11836782	NC_012812.1	12337	0	0
SRR11836782	NC_026953.1	2319	0	0
SRR11836782	NC_026956.1	2262	0	0
SRR11836782	NC_026948.1	2133	0	0
SRR11836782	NC_026952.1	1995	0	0
SRR11836782	NC_026949.1	1659	0	0
SRR11836782	NC_026950.1	1164	0	0
SRR11836782	NC_026951.1	760	0	0
SRR11836782	NC_030402.1	5224	0	0
SRR11836782	NC_034245.1	7253	0	0
SRR11836782	NC_038898.1	5105	0	0
SRR11836782	Unmapped	0	0	531856
SRR11836783	NC_003045.1	31028	0	0
SRR11836783	NC_001859.1	7414	0	0
SRR11836783	NC_063268.1	134896	0	0
SRR11836783	NC_027199.1	20261	0	0
SRR11836783	NC_002161.1	15456	0	0
SRR11836783	NC_038303.1	7245	0	0
SRR11836783	NC_010354.1	7525	25052	0
SRR11836783	NC_038272.1	15140	0	0
SRR11836783	NC_001461.1	12573	0	0
SRR11836783	NC_039237.1	12513	0	0
SRR11836783	NC_012812.1	12337	0	0
SRR11836783	NC_026953.1	2319	0	0
SRR11836783	NC_026956.1	2262	0	0
SRR11836783	NC_026948.1	2133	0	0
SRR11836783	NC_026952.1	1995	0	0
SRR11836783	NC_026949.1	1659	0	0
SRR11836783	NC_026950.1	1164	0	0
SRR11836783	NC_026951.1	760	0	0
SRR11836783	NC_030402.1	5224	0	0
SRR11836783	NC_034245.1	7253	0	0
SRR11836783	NC_038898.1	5105	0	0
SRR11836783	Unmapped	0	0	746251
SRR11836784	NC_003045.1	31028	0	0
SRR11836784	NC_001859.1	7414	0	0
SRR11836784	NC_063268.1	134896	0	0
SRR11836784	NC_027199.1	20261	0	0
SRR11836784	NC_002161.1	15456	0	0
SRR11836784	NC_038303.1	7245	0	0
SRR11836784	NC_010354.1	7525	136	0
SRR11836784	NC_038272.1	15140	0	0
SRR11836784	NC_001461.1	12573	0	0
SRR11836784	NC_039237.1	12513	0	0
SRR11836784	NC_012812.1	12337	0	0
SRR11836784	NC_026953.1	2319	0	0
SRR11836784	NC_026956.1	2262	0	0
SRR11836784	NC_026948.1	2133	0	0
SRR11836784	NC_026952.1	1995	0	0
SRR11836784	NC_026949.1	1659	0	0
SRR11836784	NC_026950.1	1164	0	0
SRR11836784	NC_026951.1	760	0	0
SRR11836784	NC_030402.1	5224	0	0
SRR11836784	NC_034245.1	7253	0	0
SRR11836784	NC_038898.1	5105	0	0
SRR11836784	Unmapped	0	0	714613
SRR11836785	NC_003045.1	31028	1	0
SRR11836785	NC_001859.1	7414	109	0
SRR11836785	NC_063268.1	134896	0	0
SRR11836785	NC_027199.1	20261	0	0
SRR11836785	NC_002161.1	15456	0	0
SRR11836785	NC_038303.1	7245	0	0
SRR11836785	NC_010354.1	7525	64	0
SRR11836785	NC_038272.1	15140	0	0
SRR11836785	NC_001461.1	12573	0	0
SRR11836785	NC_039237.1	12513	0	0
SRR11836785	NC_012812.1	12337	0	0
SRR11836785	NC_026953.1	2319	0	0
SRR11836785	NC_026956.1	2262	0	0
SRR11836785	NC_026948.1	2133	0	0
SRR11836785	NC_026952.1	1995	0	0
SRR11836785	NC_026949.1	1659	0	0
SRR11836785	NC_026950.1	1164	0	0
SRR11836785	NC_026951.1	760	0	0
SRR11836785	NC_030402.1	5224	0	0
SRR11836785	NC_034245.1	7253	0	0
SRR11836785	NC_038898.1	5105	0	0
SRR11836785	Unmapped	0	0	461594
SRR11836786	NC_003045.1	31028	0	0
SRR11836786	NC_001859.1	7414	0	0
SRR11836786	NC_063268.1	134896	0	0
SRR11836786	NC_027199.1	20261	0	0
SRR11836786	NC_002161.1	15456	0	0
SRR11836786	NC_038303.1	7245	0	0
SRR11836786	NC_010354.1	7525	4793	0
SRR11836786	NC_038272.1	15140	0	0
SRR11836786	NC_001461.1	12573	0	0
SRR11836786	NC_039237.1	12513	0	0
SRR11836786	NC_012812.1	12337	0	0
SRR11836786	NC_026953.1	2319	0	0
SRR11836786	NC_026956.1	2262	0	0
SRR11836786	NC_026948.1	2133	0	0
SRR11836786	NC_026952.1	1995	0	0
SRR11836786	NC_026949.1	1659	0	0
SRR11836786	NC_026950.1	1164	0	0
SRR11836786	NC_026951.1	760	0	0
SRR11836786	NC_030402.1	5224	0	0
SRR11836786	NC_034245.1	7253	0	0
SRR11836786	NC_038898.1	5105	0	0
SRR11836786	Unmapped	0	0	452287
SRR11836787	NC_003045.1	31028	2	0
SRR11836787	NC_001859.1	7414	0	0
SRR11836787	NC_063268.1	134896	0	0
SRR11836787	NC_027199.1	20261	0	0
SRR11836787	NC_002161.1	15456	0	0
SRR11836787	NC_038303.1	7245	0	0
SRR11836787	NC_010354.1	7525	22354	0
SRR11836787	NC_038272.1	15140	0	0
SRR11836787	NC_001461.1	12573	0	0
SRR11836787	NC_039237.1	12513	0	0
SRR11836787	NC_012812.1	12337	0	0
SRR11836787	NC_026953.1	2319	0	0
SRR11836787	NC_026956.1	2262	0	0
SRR11836787	NC_026948.1	2133	0	0
SRR11836787	NC_026952.1	1995	0	0
SRR11836787	NC_026949.1	1659	0	0
SRR11836787	NC_026950.1	1164	0	0
SRR11836787	NC_026951.1	760	0	0
SRR11836787	NC_030402.1	5224	0	0
SRR11836787	NC_034245.1	7253	0	0
SRR11836787	NC_038898.1	5105	0	0
SRR11836787	Unmapped	0	0	444771
SRR11836788	NC_003045.1	31028	30	0
SRR11836788	NC_001859.1	7414	0	0
SRR11836788	NC_063268.1	134896	0	0
SRR11836788	NC_027199.1	20261	0	0
SRR11836788	NC_002161.1	15456	0	0
SRR11836788	NC_038303.1	7245	1	0
SRR11836788	NC_010354.1	7525	0	0
SRR11836788	NC_038272.1	15140	0	0
SRR11836788	NC_001461.1	12573	0	0
SRR11836788	NC_039237.1	12513	0	0
SRR11836788	NC_012812.1	12337	0	0
SRR11836788	NC_026953.1	2319	0	0
SRR11836788	NC_026956.1	2262	0	0
SRR11836788	NC_026948.1	2133	0	0
SRR11836788	NC_026952.1	1995	0	0
SRR11836788	NC_026949.1	1659	0	0
SRR11836788	NC_026950.1	1164	0	0
SRR11836788	NC_026951.1	760	0	0
SRR11836788	NC_030402.1	5224	0	0
SRR11836788	NC_034245.1	7253	1	0
SRR11836788	NC_038898.1	5105	0	0
SRR11836788	Unmapped	0	0	370682
SRR11836789	NC_003045.1	31028	129	0
